PM2.5,PM10,Temp,Humidity,hour,pm25_lag_1,pm25_lag_2,temp_lag_1
38.55357142857143,49.994285714285716,30.325,90.0625,1,37.191964285714285,35.83035714285714,30.55625
39.91517857142857,52.245714285714286,30.09375,91.359375,2,38.55357142857143,37.191964285714285,30.325
41.276785714285715,54.49714285714286,29.862499999999997,92.65625,3,39.91517857142857,38.55357142857143,30.09375
42.63839285714286,56.74857142857143,29.631249999999998,93.953125,4,41.276785714285715,39.91517857142857,29.862499999999997
44.0,59.0,29.4,95.25,5,42.63839285714286,41.276785714285715,29.631249999999998
46.0,60.0,30.599999999999998,77.66,6,44.0,42.63839285714286,29.4
43.333333333333336,56.625,31.799999999999997,60.07,7,46.0,44.0,30.599999999999998
40.666666666666664,53.25,33.0,42.480000000000004,8,43.333333333333336,46.0,31.799999999999997
38.0,49.875,34.199999999999996,24.89,9,40.666666666666664,43.333333333333336,33.0
35.333333333333336,46.5,35.4,7.3,10,38.0,40.666666666666664,34.199999999999996
32.66666666666667,43.125,34.5,73.4,11,35.333333333333336,38.0,35.4
30.0,39.75,35.45,70.35,12,32.66666666666667,35.333333333333336,34.5
26.275,32.225,36.38,67.76,13,30.0,32.66666666666667,35.45
25.1375,28.9625,35.23111111111111,71.58444444444444,14,26.275,30.0,36.38
24.0,25.7,34.08222222222222,75.4088888888889,15,25.1375,26.275,35.23111111111111
23.5,29.75,32.93333333333333,79.23333333333333,16,24.0,25.1375,34.08222222222222
24.61,30.568,32.142857142857146,81.04285714285713,17,23.5,24.0,32.93333333333333
30.664285714285715,39.885714285714286,31.375,82.1375,18,24.61,23.5,32.142857142857146
33.0,38.6,31.726666666666667,81.29166666666667,19,30.664285714285715,24.61,31.375
33.13392857142857,39.09285714285714,32.07833333333333,80.44583333333334,20,33.0,30.664285714285715,31.726666666666667
33.267857142857146,39.58571428571429,32.43,79.60000000000001,21,33.13392857142857,33.0,32.07833333333333
33.401785714285715,40.07857142857143,32.781666666666666,78.75416666666666,22,33.267857142857146,33.13392857142857,32.43
33.535714285714285,40.57142857142857,33.13333333333333,77.90833333333333,23,33.401785714285715,33.267857142857146,32.781666666666666
33.669642857142854,41.06428571428572,33.485,77.0625,0,33.535714285714285,33.401785714285715,33.13333333333333
33.80357142857143,41.55714285714286,33.83666666666667,76.21666666666667,1,33.669642857142854,33.535714285714285,33.485
33.9375,42.05,34.18833333333334,75.37083333333334,2,33.80357142857143,33.669642857142854,33.83666666666667
34.07142857142857,42.542857142857144,34.540000000000006,74.525,3,33.9375,33.80357142857143,34.18833333333334
34.205357142857146,43.035714285714285,34.89166666666667,73.67916666666667,4,34.07142857142857,33.9375,34.540000000000006
34.339285714285715,43.52857142857143,35.24333333333334,72.83333333333334,5,34.205357142857146,34.07142857142857,34.89166666666667
34.473214285714285,44.02142857142857,35.595000000000006,71.9875,6,34.339285714285715,34.205357142857146,35.24333333333334
34.607142857142854,44.51428571428571,35.94666666666667,71.14166666666667,7,34.473214285714285,34.339285714285715,35.595000000000006
34.74107142857143,45.00714285714286,36.29833333333334,70.29583333333333,8,34.607142857142854,34.473214285714285,35.94666666666667
34.875,45.5,36.650000000000006,69.45,9,34.74107142857143,34.607142857142854,36.29833333333334
34.86666666666667,44.99166666666667,38.475,64.0,10,34.875,34.74107142857143,36.650000000000006
39.0,48.5,36.1,66.8,11,34.86666666666667,34.875,38.475
36.028571428571425,47.449999999999996,38.7,62.68333333333334,12,39.0,34.86666666666667,36.1
27.9125,32.75,37.94,64.41999999999999,13,36.028571428571425,39.0,38.7
25.414285714285715,32.07142857142857,37.15,65.725,14,27.9125,36.028571428571425,37.94
24.195999999999998,28.832,36.92,65.58,15,25.414285714285715,27.9125,37.15
25.433333333333334,31.466666666666665,33.775,75.575,16,24.195999999999998,25.414285714285715,36.92
26.075,30.041666666666668,32.56666666666667,79.48333333333333,17,25.433333333333334,24.195999999999998,33.775
27.941666666666666,34.49166666666667,31.8,82.9,18,26.075,25.433333333333334,32.56666666666667
30.5,39.26875,31.399999999999995,84.64999999999999,19,27.941666666666666,26.075,31.8
30.6,36.7625,31.157142857142855,86.41428571428571,20,30.5,27.941666666666666,31.399999999999995
33.875,47.125,31.0,87.7,21,30.6,30.5,31.157142857142855
35.915625,49.809375,30.75,89.00625000000001,22,33.875,30.6,31.0
37.95625,52.49375,30.5,90.3125,23,35.915625,33.875,30.75
39.996875,55.178124999999994,30.25,91.61875,0,37.95625,35.915625,30.5
42.0375,57.8625,30.0,92.92500000000001,1,39.996875,37.95625,30.25
44.078125,60.546875,29.75,94.23125,2,42.0375,39.996875,30.0
46.118750000000006,63.231249999999996,29.5,95.53750000000001,3,44.078125,42.0375,29.75
48.159375000000004,65.91562499999999,29.25,96.84375,4,46.118750000000006,44.078125,29.5
50.2,68.6,29.0,98.15,5,48.159375000000004,46.118750000000006,29.25
50.0,64.5,30.248571428571427,93.23428571428572,6,50.2,48.159375000000004,29.0
57.354166666666664,71.83333333333333,31.497142857142855,88.31857142857143,7,50.0,50.2,30.248571428571427
64.70833333333333,79.16666666666667,32.745714285714286,83.40285714285714,8,57.354166666666664,50.0,31.497142857142855
72.0625,86.5,33.99428571428571,78.48714285714286,9,64.70833333333333,57.354166666666664,32.745714285714286
79.41666666666667,93.83333333333333,35.24285714285714,73.57142857142857,10,72.0625,64.70833333333333,33.99428571428571
86.77083333333334,101.16666666666666,36.491428571428564,68.65571428571428,11,79.41666666666667,72.0625,35.24285714285714
94.125,108.5,37.739999999999995,63.739999999999995,12,86.77083333333334,79.41666666666667,36.491428571428564
70.26571428571428,83.34285714285714,37.4625,63.625,13,94.125,86.77083333333334,37.739999999999995
34.105000000000004,45.417500000000004,38.099999999999994,62.36666666666666,14,70.26571428571428,94.125,37.4625
30.291666666666668,38.375,37.0,64.675,15,34.105000000000004,70.26571428571428,38.099999999999994
27.53125,34.4,35.471428571428575,68.62857142857142,16,30.291666666666668,34.105000000000004,37.0
29.339999999999996,36.666,33.275,75.25,17,27.53125,30.291666666666668,35.471428571428575
27.939999999999998,33.58,31.849999999999998,81.41666666666667,18,29.339999999999996,27.53125,33.275
28.889999999999997,39.65,31.5,84.83333333333333,19,27.939999999999998,29.339999999999996,31.849999999999998
29.779999999999998,38.295,31.32142857142857,85.62380952380951,20,28.889999999999997,27.939999999999998,31.5
30.669999999999998,36.94,31.142857142857142,86.41428571428571,21,29.779999999999998,28.889999999999997,31.32142857142857
30.825,39.575,31.0,87.15,22,30.669999999999998,29.779999999999998,31.142857142857142
33.76785714285714,43.60714285714286,30.742857142857144,88.9857142857143,23,30.825,30.669999999999998,31.0
36.71071428571428,47.63928571428572,30.485714285714284,90.82142857142857,0,33.76785714285714,30.825,30.742857142857144
39.653571428571425,51.67142857142857,30.228571428571428,92.65714285714286,1,36.71071428571428,33.76785714285714,30.485714285714284
42.59642857142857,55.70357142857143,29.97142857142857,94.49285714285715,2,39.653571428571425,36.71071428571428,30.228571428571428
45.53928571428571,59.73571428571429,29.714285714285715,96.32857142857144,3,42.59642857142857,39.653571428571425,29.97142857142857
48.482142857142854,63.76785714285714,29.457142857142856,98.16428571428571,4,45.53928571428571,42.59642857142857,29.714285714285715
51.425,67.8,29.2,100.0,5,48.482142857142854,45.53928571428571,29.457142857142856
48.318749999999994,63.787499999999994,29.3,100.0,6,51.425,48.482142857142854,29.2
45.2125,59.775,30.3,94.83333333333333,7,48.318749999999994,51.425,29.3
42.10625,55.7625,31.299999999999997,89.66666666666667,8,45.2125,48.318749999999994,30.3
39.0,51.75,32.3,84.5,9,42.10625,45.2125,31.299999999999997
31.5,36.833333333333336,37.05,67.1,10,39.0,42.10625,32.3
30.7,39.79,40.3,57.2,11,31.5,39.0,37.05
30.1,41.195,39.68333333333333,58.18333333333334,12,30.7,31.5,40.3
29.5,42.6,39.06666666666666,59.166666666666664,13,30.1,30.7,39.68333333333333
23.083333333333332,30.041666666666668,37.3,63.06,14,29.5,30.1,39.06666666666666
21.07,24.705,37.25,63.9,15,23.083333333333332,29.5,37.3
19.996,21.556,35.980000000000004,67.8,16,21.07,23.083333333333332,37.25
21.914285714285715,25.22142857142857,32.800000000000004,76.88333333333334,17,19.996,21.07,35.980000000000004
22.05,26.84166666666667,31.860000000000003,81.72,18,21.914285714285715,19.996,32.800000000000004
26.302500000000002,31.075,31.433333333333334,84.63333333333334,19,22.05,21.914285714285715,31.860000000000003
24.45,31.05,31.185714285714287,86.31428571428572,20,26.302500000000002,22.05,31.433333333333334
30.0,34.4,31.049999999999997,87.1,21,24.45,26.302500000000002,31.185714285714287
27.75,38.625,30.9,87.6,22,30.0,24.45,31.049999999999997
36.846428571428575,47.80357142857143,30.52142857142857,89.3142857142857,23,27.75,30.0,30.9
45.94285714285714,56.98214285714286,30.142857142857142,91.02857142857142,0,36.846428571428575,27.75,30.52142857142857
55.03928571428571,66.16071428571428,29.764285714285712,92.74285714285713,1,45.94285714285714,36.846428571428575,30.142857142857142
64.13571428571429,75.33928571428572,29.385714285714286,94.45714285714286,2,55.03928571428571,45.94285714285714,29.764285714285712
73.23214285714286,84.51785714285714,29.007142857142856,96.17142857142856,3,64.13571428571429,55.03928571428571,29.385714285714286
82.32857142857142,93.69642857142857,28.628571428571426,97.88571428571427,4,73.23214285714286,64.13571428571429,29.007142857142856
91.425,102.875,28.25,99.6,5,82.32857142857142,73.23214285714286,28.628571428571426
84.173,96.127,30.16,93.21,6,91.425,82.32857142857142,28.25
76.92099999999999,89.37899999999999,32.07,86.82,7,84.173,91.425,30.16
69.669,82.631,33.98,80.43,8,76.92099999999999,84.173,32.07
62.417,75.883,35.89,74.04,9,69.669,76.92099999999999,33.98
55.165,69.13499999999999,37.8,67.65,10,62.417,69.669,35.89
55.11857142857143,70.94285714285715,37.760000000000005,66.3,11,55.165,62.417,37.8
43.42206349206349,54.53531746031746,38.00857142857143,64.41428571428571,12,55.11857142857143,55.165,37.760000000000005
31.72555555555555,38.12777777777777,38.25714285714286,62.528571428571425,13,43.42206349206349,55.11857142857143,38.00857142857143
28.642857142857142,36.11571428571428,37.714285714285715,64.07142857142857,14,31.72555555555555,43.42206349206349,38.25714285714286
27.407142857142855,33.378571428571426,36.9125,65.4875,15,28.642857142857142,31.72555555555555,37.714285714285715
23.833333333333332,27.35,34.9,71.10000000000001,16,27.407142857142855,28.642857142857142,36.9125
27.4875,36.35,32.575,78.6,17,23.833333333333332,27.407142857142855,34.9
29.38125,35.3,31.85,82.2,18,27.4875,23.833333333333332,32.575
30.394444444444446,36.44444444444444,31.54444444444444,84.38888888888889,19,29.38125,27.4875,31.85
29.447499999999998,35.29375,31.349999999999998,86.025,20,30.394444444444446,29.38125,31.54444444444444
32.833333333333336,39.76666666666667,31.4,85.4,21,29.447499999999998,30.394444444444446,31.349999999999998
